"","Date","Last_future","Spot_Last","Basis","Basis_norm"
"1836",2007-09-20,16215,16413.79,-198.790000000001,-0.0121111577521097
"1837",2007-09-21,16400,16312.61,87.3899999999994,0.0053572052540948
"1838",2007-09-25,16400,16401.73,-1.72999999999956,-0.000105476678374755
"1839",2007-09-26,16605,16435.74,169.259999999998,0.0102982889726899
"1840",2007-09-27,16960,16832.22,127.779999999999,0.0075913931733306
"1841",2007-09-28,16765,16785.69,-20.6899999999987,-0.00123259752801337
"1842",2007-10-01,17115,16845.96,269.040000000001,0.0159705947301312
"1843",2007-10-02,17090,17046.78,43.2200000000012,0.00253537618248145
"1844",2007-10-03,17135,17199.89,-64.8899999999994,-0.00377269854632788
"1845",2007-10-04,17110,17092.49,17.5099999999984,0.00102442651714282
"1846",2007-10-05,17315,17065.04,249.959999999999,0.0146474898388752
"1847",2007-10-09,17310,17159.9,150.099999999999,0.00874713722107929
"1848",2007-10-10,17280,17177.89,102.110000000001,0.00594426905749196
"1849",2007-10-11,17400,17458.98,-58.9799999999996,-0.00337820422498906
"1850",2007-10-12,17510,17331.17,178.830000000002,0.0103184032007073
"1851",2007-10-15,17320,17358.15,-38.1500000000015,-0.00219781485930249
"1852",2007-10-16,16960,17137.92,-177.919999999998,-0.0103816565837627
"1853",2007-10-17,17035,16955.31,79.6899999999987,0.00470000253607859
"1854",2007-10-18,16995,17106.09,-111.09,-0.00649417838910003
"1855",2007-10-19,16460,16814.37,-354.369999999999,-0.0210754253653273
"1856",2007-10-22,16510,16438.47,71.5299999999988,0.00435137820003923
"1857",2007-10-23,16580,16450.58,129.419999999998,0.00786719981909442
"1858",2007-10-24,16400,16358.39,41.6100000000006,0.00254364885541918
"1859",2007-10-25,16395,16284.17,110.83,0.00680599625280256
"1860",2007-10-26,16665,16505.63,159.369999999999,0.00965549330743504
"1861",2007-10-29,16755,16698.08,56.9199999999983,0.00340877514061486
"1862",2007-10-30,16645,16651.01,-6.0099999999984,-0.000360939066158653
"1863",2007-10-31,16855,16737.63,117.369999999999,0.00701234284662757
"1864",2007-11-01,16540,16870.4,-330.400000000001,-0.0195845978755691
"1865",2007-11-02,16510,16517.48,-7.47999999999956,-0.000452853582992052
"1866",2007-11-05,16205,16268.92,-63.9200000000001,-0.00392896393860195
"1867",2007-11-06,16385,16249.63,135.370000000001,0.0083306512209817
"1868",2007-11-07,15850,16096.68,-246.68,-0.0153248992960039
"1869",2007-11-08,15670,15771.57,-101.57,-0.00644006906097489
"1870",2007-11-09,15255,15583.42,-328.42,-0.0210749630055533
"1871",2007-11-12,15030,15197.09,-167.09,-0.0109948680964579
"1872",2007-11-13,15435,15126.63,308.370000000001,0.0203859022135136
"1873",2007-11-14,15500,15499.56,0.440000000000509,2.83879026243654e-05
"1874",2007-11-15,15185,15396.3,-211.299999999999,-0.0137240765638497
"1875",2007-11-16,15190,15154.61,35.3899999999994,0.00233526299917975
"1876",2007-11-19,14780,15042.56,-262.559999999999,-0.0174544758339006
"1877",2007-11-20,15185,15211.52,-26.5200000000004,-0.00174341551666109
"1878",2007-11-21,14705,14837.66,-132.66,-0.00894076289657533
"1879",2007-11-26,14850,15135.21,-285.209999999999,-0.0188441389316699
"1880",2007-11-27,15270,15222.85,47.1499999999996,0.00309731751938695
"1881",2007-11-28,15535,15153.78,381.219999999999,0.0251567595675798
"1882",2007-11-29,15585,15513.74,71.2600000000002,0.00459334757447271
"1883",2007-11-30,15790,15680.67,109.33,0.00697227860799315
"1884",2007-12-03,15635,15628.97,6.03000000000065,0.000385821970353814
"1885",2007-12-04,15425,15480.19,-55.1900000000005,-0.00356520171910038
"1886",2007-12-05,15860,15608.88,251.120000000001,0.0160882779546003
"1887",2007-12-06,16090,15874.08,215.92,0.0136020481186941
"1888",2007-12-07,16010,15956.37,53.6299999999992,0.00336104013632168
"1889",2007-12-10,16030,15924.39,105.610000000001,0.00663196518045593
"1890",2007-12-11,15615,16044.72,-429.719999999999,-0.0267826425141728
"1891",2007-12-12,15920,15932.26,-12.2600000000002,-0.00076950790408895
"1892",2007-12-13,15665,15536.52,128.48,0.0082695481356185
"1893",2007-12-14,15490,15514.51,-24.5100000000002,-0.00157981141524935
"1894",2007-12-17,15075,15249.79,-174.790000000001,-0.0114617971788465
"1895",2007-12-18,15295,15207.86,87.1399999999994,0.00572993175897197
"1896",2007-12-19,15210,15030.51,179.49,0.0119417105607195
"1897",2007-12-20,15155,15031.6,123.4,0.00820937225578113
"1898",2007-12-21,15630,15257,373,0.0244477944550043
"1899",2007-12-26,15735,15653.54,81.4599999999991,0.00520393470103243
"1900",2007-12-27,15425,15564.69,-139.690000000001,-0.00897480129703839
"1901",2007-12-28,15335,15307.78,27.2199999999993,0.00177818076821063
"1902",2008-01-04,14505,14691.41,-186.41,-0.0126883668756096
"1903",2008-01-07,14510,14500.55,9.45000000000073,0.000651699418297977
"1904",2008-01-08,14400,14528.67,-128.67,-0.00885628209602118
"1905",2008-01-09,14610,14599.16,10.8400000000001,0.000742508473090243
"1906",2008-01-10,14505,14388.11,116.889999999999,0.00812406910984135
"1907",2008-01-11,14175,14110.79,64.2099999999991,0.0045504185095235
"1908",2008-01-15,13795,13972.63,-177.629999999999,-0.0127127104918687
"1909",2008-01-16,13585,13504.51,80.4899999999998,0.00596023106354838
"1910",2008-01-17,13360,13783.45,-423.450000000001,-0.0307216262982055
"1911",2008-01-18,13560,13861.29,-301.290000000001,-0.0217360721837579
"1912",2008-01-22,13110,12573.05,536.950000000001,0.0427064236601303
"1913",2008-01-23,13095,12829.06,265.940000000001,0.0207295000569021
"1914",2008-01-24,13280,13092.78,187.219999999999,0.0142994841431689
"1915",2008-01-25,13470,13629.16,-159.16,-0.0116779023798972
"1916",2008-01-28,13320,13087.91,232.09,0.0177331598398828
"1917",2008-01-29,13550,13478.86,71.1399999999994,0.00527789442133826
"1918",2008-01-30,13395,13345.03,49.9699999999993,0.00374446516793138
"1919",2008-01-31,13600,13592.47,7.53000000000065,0.000553983198050145
"1920",2008-02-01,13800,13497.16,302.84,0.0224373127383835
"1921",2008-02-04,13785,13859.7,-74.7000000000007,-0.00538972705036911
"1922",2008-02-05,13370,13745.5,-375.5,-0.0273180313557164
"1923",2008-02-06,13115,13099.24,15.7600000000002,0.00120312323463042
"1924",2008-02-07,13260,13207.15,52.8500000000004,0.00400162033444009
"1925",2008-02-08,12950,13017.24,-67.2399999999998,-0.00516545750097561
"1926",2008-02-12,13235,13021.96,213.040000000001,0.0163600563970401
"1927",2008-02-13,13300,13068.3,231.700000000001,0.0177299266163159
"1928",2008-02-14,13450,13626.45,-176.450000000001,-0.012949080648298
"1929",2008-02-15,13575,13622.56,-47.5599999999995,-0.00349126742697404
"1930",2008-02-19,13720,13757.91,-37.9099999999999,-0.0027555057417878
"1931",2008-02-20,13480,13310.37,169.629999999999,0.0127441986962045
"1932",2008-02-21,13535,13688.28,-153.280000000001,-0.0111979006858422
"1933",2008-02-22,13595,13500.46,94.5400000000009,0.00700272435161475
"1934",2008-02-25,14020,13914.57,105.43,0.00757694991652637
"1935",2008-02-26,14050,13824.72,225.280000000001,0.0162954475750685
"1936",2008-02-27,13915,14031.3,-116.299999999999,-0.00828861188913353
"1937",2008-02-28,13685,13925.51,-240.51,-0.0172711807323394
"1938",2008-02-29,13305,13603.02,-298.02,-0.0219083703471729
"1939",2008-03-03,13135,12992.18,142.82,0.0109927664179529
"1940",2008-03-04,12910,12992.28,-82.2800000000007,-0.00633299159193003
"1941",2008-03-05,13035,12972.06,62.9400000000005,0.00485196645713946
"1942",2008-03-06,12815,13215.42,-400.42,-0.0302994532145025
"1943",2008-03-07,12655,12782.8,-127.799999999999,-0.00999780955659161
"1944",2008-03-10,12425,12532.13,-107.129999999999,-0.00854842712292317
"1945",2008-03-11,13005,12658.28,346.719999999999,0.0273907671500393
"1946",2008-03-12,12750,12861.13,-111.129999999999,-0.00864076484725675
"1947",2008-03-13,12600,12433.44,166.559999999999,0.0133961317221943
"1948",2008-03-14,12110,12241.6,-131.6,-0.0107502287282708
"1949",2008-03-17,11805,11787.51,17.4899999999998,0.00148377392680895
"1950",2008-03-18,12460,11964.16,495.84,0.0414437787525409
"1951",2008-03-19,11965,12260.44,-295.440000000001,-0.0240970144627763
"1952",2008-03-24,12685,12480.09,204.91,0.0164189521069159
"1953",2008-03-25,12775,12745.22,29.7800000000007,0.00233656225628123
"1954",2008-03-26,12580,12706.63,-126.629999999999,-0.00996566359451713
"1955",2008-03-27,12660,12604.58,55.4200000000001,0.00439681449124049
"1956",2008-03-28,12685,12820.47,-135.469999999999,-0.0105666952927622
"1957",2008-03-31,12705,12525.54,179.459999999999,0.014327525998879
"1958",2008-04-01,13245,12656.42,588.58,0.0465044617672296
"1959",2008-04-02,13305,13189.36,115.639999999999,0.00876767333668953
"1960",2008-04-03,13405,13389.9,15.1000000000004,0.00112771566628581
"1961",2008-04-04,13320,13293.22,26.7800000000007,0.00201456080618546
"1962",2008-04-07,13470,13450.23,19.7700000000004,0.00146986334062692
"1963",2008-04-08,13395,13250.43,144.57,0.010910589316724
"1964",2008-04-09,13135,13111.89,23.1100000000006,0.00176252241286348
"1965",2008-04-10,13050,12945.3,104.700000000001,0.00808787745359325
"1966",2008-04-11,13055,13323.73,-268.73,-0.0201692769217028
"1967",2008-04-14,12965,12917.51,47.4899999999998,0.00367640512761359
"1968",2008-04-15,13055,12990.58,64.4200000000001,0.00495897796711156
"1969",2008-04-16,13510,13146.13,363.870000000001,0.0276788682296616
"1970",2008-04-17,13495,13398.3,96.7000000000007,0.00721733354231512
"1971",2008-04-18,13770,13476.45,293.549999999999,0.0217824427056086
"1972",2008-04-21,13700,13696.55,3.45000000000073,0.000251888249230699
"1973",2008-04-22,13555,13547.82,7.18000000000029,0.000529974564173446
"1974",2008-04-23,13680,13579.16,100.84,0.00742608526595166
"1975",2008-04-24,13720,13540.87,179.129999999999,0.013228839801283
"1976",2008-04-25,13960,13863.47,96.5300000000007,0.00696290322696992
"1977",2008-04-28,14020,13894.37,125.629999999999,0.00904179174730479
"1978",2008-04-30,13930,13849.99,80.0100000000002,0.00577689947790578
"1979",2008-05-01,14120,13766.86,353.139999999999,0.025651455742268
"1980",2008-05-02,14225,14049.26,175.74,0.0125088438821689
"1981",2008-05-07,13960,14102.48,-142.48,-0.0101031875244638
"1982",2008-05-08,13935,13943.26,-8.26000000000022,-0.000592400916285016
"1983",2008-05-09,13635,13655.34,-20.3400000000001,-0.00148952717398469
"1984",2008-05-12,13865,13743.36,121.639999999999,0.00885081959579022
"1985",2008-05-13,14025,13953.73,71.2700000000004,0.00510759488681524
"1986",2008-05-14,14205,14118.55,86.4500000000007,0.0061231500401954
"1987",2008-05-15,14375,14251.74,123.26,0.00864876850124969
"1988",2008-05-16,14350,14219.48,130.52,0.00917895731770785
"1989",2008-05-19,14300,14269.61,30.3899999999994,0.00212970081172502
"1990",2008-05-20,14020,14160.09,-140.09,-0.0098932987007851
"1991",2008-05-21,13765,13926.3,-161.299999999999,-0.0115824016429345
"1992",2008-05-22,14040,13978.46,61.5400000000009,0.00440248782770068
"1993",2008-05-23,13885,14012.2,-127.200000000001,-0.00907780362826685
"1994",2008-05-27,13965,13893.31,71.6900000000005,0.00516003745687676
"1995",2008-05-28,13935,13709.44,225.559999999999,0.0164528966901638
"1996",2008-05-29,14230,14124.47,105.530000000001,0.00747143078642956
"1997",2008-05-30,14370,14338.54,31.4599999999991,0.00219408670617783
"1998",2008-06-02,14215,14440.14,-225.139999999999,-0.0155912615805664
"1999",2008-06-03,14220,14209.17,10.8299999999999,0.000762183857325933
"2000",2008-06-04,14365,14435.57,-70.5699999999997,-0.00488861887684378
"2001",2008-06-05,14575,14341.12,233.879999999999,0.0163083496965369
"2002",2008-06-06,14065,14489.44,-424.440000000001,-0.0292930575646816
"2003",2008-06-09,14220,14181.38,38.6200000000008,0.00272328927086086
"2004",2008-06-10,14045,14021.17,23.8299999999999,0.00169957286018213
"2005",2008-06-11,13900,14183.48,-283.48,-0.0199866323356468
"2006",2008-06-12,14080,13888.6,191.4,0.0137810866466022
"2007",2008-06-13,14220,13973.73,246.27,0.0176237840576568
"2008",2008-06-16,14385,14354.37,30.6299999999992,0.00213384495453295
"2009",2008-06-17,14385,14348.37,36.6299999999992,0.00255290322175963
"2010",2008-06-18,14285,14452.82,-167.82,-0.0116115747653399
"2011",2008-06-19,14265,14130.17,134.83,0.00954199418690645
"2012",2008-06-20,13765,13942.08,-177.08,-0.0127011177672198
"2013",2008-06-23,13870,13857.47,12.5300000000007,0.000904205457417599
"2014",2008-06-24,13830,13849.56,-19.5599999999995,-0.00141231923613454
"2015",2008-06-25,13980,13829.92,150.08,0.0108518342839293
"2016",2008-06-26,13575,13822.32,-247.32,-0.0178927994721581
"2017",2008-06-27,13560,13544.36,15.6399999999994,0.00115472418039682
"2018",2008-06-30,13535,13481.38,53.6200000000008,0.00397733763160751
"2019",2008-07-01,13505,13463.2,41.7999999999993,0.00310475964109567
"2020",2008-07-02,13210,13286.37,-76.3700000000008,-0.00574799587848305
"2021",2008-07-03,13365,13265.4,99.6000000000004,0.00750825455696778
"2022",2008-07-07,13385,13360.04,24.9599999999991,0.00186825787946736
"2023",2008-07-08,13320,13033.1,286.9,0.0220131818216694
"2024",2008-07-09,13035,13052.13,-17.1299999999992,-0.00131242946553545
"2025",2008-07-10,13145,13067.21,77.7900000000009,0.00595306878821117
"2026",2008-07-11,12960,13039.69,-79.6900000000005,-0.00611134160397989
"2027",2008-07-14,12970,13010.16,-40.1599999999999,-0.00308681830200396
"2028",2008-07-15,12625,12754.56,-129.559999999999,-0.0101579356716343
"2029",2008-07-16,13005,12760.8,244.200000000001,0.0191367312394208
"2030",2008-07-17,13130,12887.95,242.049999999999,0.0187811094859927
"2031",2008-07-18,13140,12803.7,336.299999999999,0.0262658450291712
"2032",2008-07-22,13335,13184.96,150.040000000001,0.0113796325510279
"2033",2008-07-23,13485,13312.93,172.07,0.0129250285249002
"2034",2008-07-24,13430,13603.31,-173.309999999999,-0.0127402815932298
"2035",2008-07-25,13510,13334.76,175.24,0.0131415938494581
"2036",2008-07-28,13270,13353.78,-83.7800000000007,-0.00627387900654351
"2037",2008-07-29,13345,13159.45,185.549999999999,0.0141001333642363
"2038",2008-07-30,13500,13367.79,132.209999999999,0.00989019127320216
"2039",2008-07-31,13335,13376.81,-41.8099999999995,-0.00312555833565697
"2040",2008-08-01,13105,13094.59,10.4099999999999,0.000794984799065863
"2041",2008-08-04,12930,12933.18,-3.18000000000029,-0.000245879203722541
"2042",2008-08-05,13175,12914.66,260.34,0.0201584865571374
"2043",2008-08-06,13330,13254.89,75.1100000000006,0.00566658795357793
"2044",2008-08-07,13070,13124.99,-54.9899999999998,-0.00418971747787997
"2045",2008-08-08,13300,13168.41,131.59,0.0099928541107089
"2046",2008-08-11,13425,13430.91,-5.90999999999985,-0.000440029752265472
"2047",2008-08-12,13260,13303.6,-43.6000000000004,-0.00327730839772696
"2048",2008-08-13,12985,13023.05,-38.0499999999993,-0.00292174260253929
"2049",2008-08-14,12955,12956.8,-1.79999999999927,-0.00013892319091128
"2050",2008-08-15,12960,13019.41,-59.4099999999999,-0.00456318681107668
"2051",2008-08-18,12995,13165.45,-170.450000000001,-0.0129467659669818
"2052",2008-08-19,12755,12865.05,-110.049999999999,-0.00855418362151716
"2053",2008-08-20,12860,12851.69,8.30999999999949,0.000646607566786896
"2054",2008-08-21,12785,12752.21,32.7900000000009,0.00257131901058725
"2055",2008-08-22,12920,12666.04,253.959999999999,0.0200504656546165
"2056",2008-08-25,12685,12878.66,-193.66,-0.015037278723097
"2057",2008-08-26,12825,12778.71,46.2900000000009,0.00362243137218083
"2058",2008-08-27,12900,12752.96,147.040000000001,0.0115298722806314
"2059",2008-08-28,13005,12768.25,236.75,0.0185420868169091
"2060",2008-08-29,12910,13072.87,-162.870000000001,-0.0124586261471277
"2061",2008-09-02,12700,12609.47,90.5300000000007,0.00717952459540335
"2062",2008-09-03,12665,12689.59,-24.5900000000001,-0.00193780886537706
"2063",2008-09-04,12235,12557.66,-322.66,-0.0256942774370384
"2064",2008-09-05,12175,12212.23,-37.2299999999996,-0.00304858326448155
"2065",2008-09-08,12525,12624.46,-99.4599999999991,-0.0078783567772403
"2066",2008-09-09,12185,12400.65,-215.65,-0.0173902174482789
"2067",2008-09-10,12270,12346.63,-76.6299999999992,-0.00620655190930636
"2068",2008-09-11,12245,12102.5,142.5,0.0117744267713282
"2069",2008-09-12,12315,12214.76,100.24,0.008206464965337
"2070",2008-09-16,11760,11609.72,150.280000000001,0.0129443259613497
"2071",2008-09-17,11325,11749.79,-424.790000000001,-0.0361529865640153
"2072",2008-09-18,11760,11489.3,270.700000000001,0.023561052457504
"2073",2008-09-19,12475,11920.86,554.139999999999,0.046484901257124
"2074",2008-09-22,11865,12090.59,-225.59,-0.0186583119599623
"2075",2008-09-24,12010,12115.03,-105.030000000001,-0.00866939660900556
"2076",2008-09-25,12205,12006.53,198.469999999999,0.0165301714983429
"2077",2008-09-26,12120,11893.16,226.84,0.0190731479270438
"2078",2008-09-29,11215,11743.61,-528.610000000001,-0.0450125642796381
"2079",2008-09-30,11655,11259.86,395.139999999999,0.0350927986671237
"2080",2008-10-01,11600,11368.26,231.74,0.0203848258220695
"2081",2008-10-02,11060,11154.76,-94.7600000000002,-0.00849502813148828
"2082",2008-10-03,10920,10938.14,-18.1399999999994,-0.00165841724461375
"2083",2008-10-06,10095,10473.09,-378.09,-0.0361010933735889
"2084",2008-10-07,9820,10155.9,-335.9,-0.033074370562924
"2085",2008-10-08,9185,9203.32,-18.3199999999997,-0.00199058600591957
"2086",2008-10-09,8615,9157.49,-542.49,-0.0592400319301468
"2087",2008-10-10,8000,8276.43,-276.43,-0.0333996662812348
"2088",2008-10-14,9435,9447.57,-12.5699999999997,-0.001330500858951
"2089",2008-10-15,8465,9547.47,-1082.47,-0.113377680160294
"2090",2008-10-16,8805,8458.45,346.549999999999,0.0409708634560705
"2091",2008-10-17,8655,8693.82,-38.8199999999997,-0.00446524082624206
"2092",2008-10-20,9395,9005.59,389.41,0.0432409203616864
"2093",2008-10-21,9005,9306.25,-301.25,-0.0323707186030893
"2094",2008-10-22,8215,8674.69,-459.690000000001,-0.0529920953947634
"2095",2008-10-23,8460,8460.98,-0.979999999999563,-0.000115825826322668
"2096",2008-10-24,7550,7649.08,-99.0799999999999,-0.0129531917563942
"2097",2008-10-27,7110,7162.9,-52.8999999999996,-0.00738527691298212
"2098",2008-10-28,8110,7621.92,488.08,0.0640363582929236
"2099",2008-10-29,8475,8211.9,263.1,0.0320388704197567
"2100",2008-10-30,9100,9029.76,70.2399999999998,0.00777872280104895
"2101",2008-10-31,8935,8576.98,358.02,0.0417419651205903
"2102",2008-11-04,9585,9114.6,470.4,0.0516095056283325
"2103",2008-11-05,9155,9521.24,-366.24,-0.0384655780129479
"2104",2008-11-06,8370,8899.14,-529.139999999999,-0.0594596781262009
"2105",2008-11-07,8845,8583,262,0.0305254572993126
"2106",2008-11-10,8980,9081.43,-101.43,-0.0111689458598481
"2107",2008-11-11,8555,8809.3,-254.299999999999,-0.0288672198699101
"2108",2008-11-12,8165,8695.51,-530.51,-0.0610096475077368
"2109",2008-11-13,8855,8238.64,616.360000000001,0.074813318703087
"2110",2008-11-14,8450,8462.39,-12.3899999999994,-0.0014641253830182
"2111",2008-11-17,8420,8522.58,-102.58,-0.0120362613199289
"2112",2008-11-18,8510,8328.41,181.59,0.0218036816150982
"2113",2008-11-19,7865,8273.22,-408.219999999999,-0.0493423358740611
"2114",2008-11-20,7325,7703.04,-378.04,-0.0490767281488867
"2115",2008-11-21,7930,7910.79,19.21,0.00242832890267597
"2116",2008-11-25,8335,8323.93,11.0699999999997,0.0013299006599046
"2117",2008-11-26,8565,8213.22,351.780000000001,0.0428309481543171
"2118",2008-11-28,8515,8512.27,2.72999999999956,0.000320713511202013
"2119",2008-12-01,7760,8397.22,-637.219999999999,-0.0758846380111512
"2120",2008-12-02,8075,7863.69,211.31,0.0268716086213979
"2121",2008-12-03,8175,8004.1,170.9,0.0213515573268699
"2122",2008-12-04,7800,7924.24,-124.24,-0.0156784751597629
"2123",2008-12-05,8015,7917.51,97.4899999999998,0.0123132146343989
"2124",2008-12-08,8495,8329.05,165.950000000001,0.0199242410599049
"2125",2008-12-09,8410,8395.87,14.1299999999992,0.00168297031754889
"2126",2008-12-10,8635,8660.24,-25.2399999999998,-0.00291446888307943
"2127",2008-12-11,8660,8720.55,-60.5499999999993,-0.00694336939757232
"2128",2008-12-12,8715,8235.87,479.129999999999,0.0581760032637717
"2129",2008-12-15,8770,8664.66,105.34,0.0121574302973227
"2130",2008-12-16,9040,8568.02,471.98,0.0550862392944927
"2131",2008-12-17,8815,8612.52,202.48,0.0235099599188158
"2132",2008-12-18,8835,8667.23,167.77,0.0193568187298595
"2133",2008-12-19,8575,8588.52,-13.5200000000004,-0.00157419438972028
"2134",2008-12-22,8625,8723.78,-98.7800000000007,-0.0113230732549423
"2135",2008-12-24,8630,8517.1,112.9,0.0132556856206924
"2136",2008-12-26,8815,8739.52,75.4799999999996,0.00863662992933245
"2137",2008-12-29,8870,8747.17,122.83,0.0140422559524966
"2138",2008-12-30,9070,8859.56,210.440000000001,0.0237528726031542
"2139",2009-01-05,9280,9043.12,236.879999999999,0.0261944992436238
"2140",2009-01-06,9245,9080.84,164.16,0.0180776227749856
"2141",2009-01-07,9050,9239.24,-189.24,-0.0204822041639788
"2142",2009-01-08,9040,8876.42,163.58,0.0184286007196595
"2143",2009-01-09,8795,8836.8,-41.7999999999993,-0.00473021908383117
"2144",2009-01-13,8445,8413.91,31.0900000000001,0.00369507161355424
"2145",2009-01-14,8175,8438.45,-263.450000000001,-0.0312201885417346
"2146",2009-01-15,8125,8023.31,101.69,0.0126743201995186
"2147",2009-01-16,8285,8230.15,54.8500000000004,0.00666452008772627
"2148",2009-01-20,7865,8065.79,-200.79,-0.0248940277393783
"2149",2009-01-21,8100,7901.64,198.36,0.0251036493689917
"2150",2009-01-22,7965,8051.74,-86.7399999999998,-0.0107728267430394
"2151",2009-01-23,7840,7745.25,94.75,0.0122333042832704
"2152",2009-01-26,7885,7682.14,202.86,0.0264067043818519
"2153",2009-01-27,8060,8061.07,-1.06999999999971,-0.000132736721055605
"2154",2009-01-28,8385,8106.29,278.71,0.0343819429109987
"2155",2009-01-29,8080,8251.24,-171.24,-0.0207532443608476
"2156",2009-01-30,7895,7994.05,-99.0500000000002,-0.0123904654086477
"2157",2009-02-02,7890,7873.98,16.0200000000004,0.00203454923685359
"2158",2009-02-03,7960,7825.51,134.49,0.017186100330841
"2159",2009-02-04,8075,8038.94,36.0600000000004,0.00448566602064456
"2160",2009-02-05,8145,7949.65,195.35,0.0245734088922154
"2161",2009-02-06,8340,8076.62,263.38,0.0326101760389866
"2162",2009-02-09,8185,7969.03,215.97,0.0271011653865025
"2163",2009-02-10,7780,7945.94,-165.94,-0.0208836210693763
"2164",2009-02-12,7810,7705.36,104.64,0.0135801571892813
"2165",2009-02-13,7725,7779.4,-54.3999999999996,-0.00699282721032466
"2166",2009-02-17,7455,7645.51,-190.51,-0.0249178929855563
"2167",2009-02-18,7585,7534.44,50.5600000000004,0.00671051863177627
"2168",2009-02-19,7540,7557.65,-17.6499999999996,-0.00233538203012837
"2169",2009-02-20,7295,7416.38,-121.38,-0.0163664752884831
"2170",2009-02-23,7180,7376.16,-196.16,-0.0265937832151146
"2171",2009-02-24,7470,7268.56,201.44,0.0277138800532705
"2172",2009-02-25,7415,7461.22,-46.2200000000003,-0.00619469738192953
"2173",2009-02-26,7405,7457.93,-52.9300000000003,-0.00709714357737338
"2174",2009-02-27,7380,7568.42,-188.42,-0.0248955528366555
"2175",2009-03-02,7070,7280.15,-210.15,-0.0288661634719064
"2176",2009-03-03,7065,7229.72,-164.72,-0.0227837315967977
"2177",2009-03-04,7385,7290.96,94.04,0.0128981643020946
"2178",2009-03-05,7225,7433.49,-208.49,-0.0280473909294288
"2179",2009-03-06,7160,7173.1,-13.1000000000004,-0.0018262675830534
"2180",2009-03-09,6980,7086.03,-106.03,-0.0149632445812394
"2181",2009-03-10,7340,7054.98,285.02,0.0403998310413354
"2182",2009-03-11,7400,7376.12,23.8800000000001,0.00323747444455894
"2183",2009-03-12,7500,7198.25,301.75,0.0419199110895009
"2184",2009-03-13,7700,7569.28,130.72,0.0172698063752431
"2185",2009-03-16,7810,7704.15,105.85,0.0137393482733333
"2186",2009-03-17,8090,7949.13,140.87,0.0177214361823243
"2187",2009-03-18,8065,7972.17,92.8299999999999,0.0116442574606412
"2188",2009-03-19,7905,7945.96,-40.96,-0.00515482081460265
"2189",2009-03-23,8480,8215.53,264.469999999999,0.0321914715179665
"2190",2009-03-24,8420,8488.3,-68.2999999999993,-0.00804636970889333
"2191",2009-03-25,8460,8479.99,-19.9899999999998,-0.00235731410060622
"2192",2009-03-26,8820,8636.33,183.67,0.021267135461475
"2193",2009-03-27,8640,8626.97,13.0300000000007,0.00151037965821148
"2194",2009-03-30,8195,8236.08,-41.0799999999999,-0.00498780973472816
"2195",2009-03-31,8365,8109.53,255.47,0.0315024421883883
"2196",2009-04-01,8615,8351.91,263.09,0.031500578909495
"2197",2009-04-02,9030,8719.78,310.219999999999,0.035576585647803
"2198",2009-04-03,8975,8749.84,225.16,0.0257330419756247
"2199",2009-04-06,8935,8857.93,77.0699999999997,0.00870067837519598
"2200",2009-04-07,8800,8832.85,-32.8500000000004,-0.00371907142088911
"2201",2009-04-08,8730,8595.01,134.99,0.0157056245426125
"2202",2009-04-09,9120,8916.06,203.940000000001,0.0228733319425846
"2203",2009-04-13,9020,8924.43,95.5699999999997,0.0107088071731191
"2204",2009-04-14,8885,8842.68,42.3199999999997,0.00478587939402983
"2205",2009-04-15,8925,8742.96,182.040000000001,0.020821323670702
"2206",2009-04-16,8940,8755.26,184.74,0.0211004584672528
"2207",2009-04-17,9000,8907.58,92.4200000000001,0.010375433058137
"2208",2009-04-20,8735,8924.75,-189.75,-0.0212610997506933
"2209",2009-04-21,8880,8711.33,168.67,0.0193621410278339
"2210",2009-04-22,8795,8727.3,67.7000000000007,0.00775726742520605
"2211",2009-04-23,8920,8847.01,72.9899999999998,0.00825024499802756
"2212",2009-04-24,8960,8707.99,252.01,0.0289400883556366
"2213",2009-04-27,8835,8726.34,108.66,0.0124519558027764
"2214",2009-04-28,8645,8493.77,151.23,0.017804814587633
"2215",2009-04-30,8895,8828.26,66.7399999999998,0.00755981359860264
"2216",2009-05-01,9150,8977.37,172.629999999999,0.01922946252633
"2217",2009-05-07,9320,9385.7,-65.7000000000007,-0.0070000106545064
"2218",2009-05-08,9540,9432.83,107.17,0.0113613835932589
"2219",2009-05-11,9395,9451.98,-56.9799999999996,-0.00602836654330622
"2220",2009-05-12,9360,9298.61,61.3899999999994,0.00660206202862572
"2221",2009-05-13,9110,9340.49,-230.49,-0.0246764356045561
"2222",2009-05-14,9140,9093.73,46.2700000000004,0.00508812115600534
"2223",2009-05-15,9175,9265.02,-90.0200000000004,-0.00971611502187803
"2224",2009-05-18,9375,9038.69,336.309999999999,0.0372078254702838
"2225",2009-05-19,9345,9290.29,54.7099999999991,0.00588894426331138
"2226",2009-05-20,9320,9344.64,-24.6399999999994,-0.00263680569823978
"2227",2009-05-21,9130,9264.15,-134.15,-0.0144805513727649
"2228",2009-05-22,9220,9225.81,-5.80999999999949,-0.000629755002541727
"2229",2009-05-26,9505,9310.81,194.190000000001,0.020856402396784
"2230",2009-05-27,9380,9438.77,-58.7700000000004,-0.00622644687814201
"2231",2009-05-28,9515,9451.39,63.6100000000006,0.00673022698248624
"2232",2009-05-29,9550,9522.5,27.5,0.0028878970858493
